CODE	GENE	ID	FUNCTION	PROCESS	COMPONENT
YEAST|SGD=S000005717|UniProtKB=Q08562	ULS1	ATP-dependent helicase ULS1;ULS1;PTN000085097;orthologs	helicase activity(GO:0004386);ATP binding(GO:0005524);ATP-dependent activity, acting on DNA(GO:0008094);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);SUMO binding(GO:0032183);metal ion binding(GO:0046872);ATP-dependent chromatin remodeler activity(GO:0140658)	double-strand break repair via homologous recombination(GO:0000724);chromatin organization(GO:0006325);chromatin remodeling(GO:0006338);mating type switching(GO:0007533)	kinetochore(GO:0000776);nucleus(GO:0005634);nucleolus(GO:0005730);cytoplasm(GO:0005737);mitochondrion(GO:0005739)
YEAST|SGD=S000004238|UniProtKB=P38623	RCK2	Serine_threonine-protein kinase RCK2;RCK2;PTN000681113;orthologs	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);calmodulin binding(GO:0005516);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	osmosensory signaling pathway(GO:0007231);cellular response to oxidative stress(GO:0034599);regulation of meiotic nuclear division(GO:0040020)	cytoplasm(GO:0005737)
YEAST|SGD=S000004014|UniProtKB=Q07963	UBR2	E3 ubiquitin-protein ligase UBR2;UBR2;PTN000487051;orthologs	ubiquitin-protein transferase activity(GO:0004842);zinc ion binding(GO:0008270);transferase activity(GO:0016740);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	protein polyubiquitination(GO:0000209);ubiquitin-dependent protein catabolic process(GO:0006511);protein ubiquitination(GO:0016567);cellular response to unfolded protein(GO:0034620);ubiquitin-dependent protein catabolic process via the N-end rule pathway(GO:0071596);cytoplasm protein quality control by the ubiquitin-proteasome system(GO:0071629)	ubiquitin ligase complex(GO:0000151);cytoplasm(GO:0005737);MUB1-RAD6-UBR2 ubiquitin ligase complex(GO:1990304)
YEAST|SGD=S000000376|UniProtKB=P32909	SMY2	Protein SMY2;SMY2;PTN000374465;orthologs	protein binding(GO:0005515)	regulation of transcription by RNA polymerase II(GO:0006357);endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);protein-containing complex disassembly(GO:0032984);nuclear protein quality control by the ubiquitin-proteasome system(GO:0071630)	nucleus(GO:0005634);cytoplasm(GO:0005737);endoplasmic reticulum membrane(GO:0005789);cytosol(GO:0005829)
YEAST|SGD=S000004417|UniProtKB=Q06412	TUS1	Rho1 guanine nucleotide exchange factor TUS1;TUS1;PTN000975274;orthologs	guanyl-nucleotide exchange factor activity(GO:0005085)	signal transduction(GO:0007165);fungal-type cell wall organization(GO:0031505);positive regulation of mitotic actomyosin contractile ring assembly(GO:1903501)	incipient cellular bud site(GO:0000131);cellular bud neck(GO:0005935)
YEAST|SGD=S000003223|UniProtKB=P32805	FZF1	Zinc finger protein FZF1;FZF1;PTN005285611;orthologs	RNA polymerase II cis-regulatory region sequence-specific DNA binding(GO:0000978);DNA-binding transcription activator activity, RNA polymerase II-specific(GO:0001228);DNA binding(GO:0003677);zinc ion binding(GO:0008270);sequence-specific DNA binding(GO:0043565);metal ion binding(GO:0046872)	regulation of transcription by RNA polymerase II(GO:0006357);cyanamide metabolic process(GO:0018890);positive regulation of transcription by RNA polymerase II(GO:0045944);positive regulation of sulfite transport(GO:1900072)	nucleus(GO:0005634)
YEAST|SGD=S000001308|UniProtKB=P39014	MET30	F-box protein MET30;MET30;PTN000520764;orthologs	ubiquitin binding(GO:0043130)	G1/S transition of mitotic cell cycle(GO:0000082);protein polyubiquitination(GO:0000209);regulation of transcription by RNA polymerase II(GO:0006357);methionine biosynthetic process(GO:0009086);protein ubiquitination(GO:0016567);cysteine biosynthetic process(GO:0019344);SCF-dependent proteasomal ubiquitin-dependent protein catabolic process(GO:0031146);response to arsenic-containing substance(GO:0046685);response to cadmium ion(GO:0046686)	nucleus(GO:0005634);cytoplasm(GO:0005737);SCF ubiquitin ligase complex(GO:0019005);nuclear SCF ubiquitin ligase complex(GO:0043224)
YEAST|SGD=S000005898|UniProtKB=Q08886	GPB1	Guanine nucleotide-binding protein subunit beta 1;GPB1;PTN004621186;orthologs	cAMP-dependent protein kinase inhibitor activity(GO:0004862);GTPase activating protein binding(GO:0032794)	protein polyubiquitination(GO:0000209);invasive growth in response to glucose limitation(GO:0001403);ubiquitin-dependent protein catabolic process(GO:0006511);pseudohyphal growth(GO:0007124);glucose mediated signaling pathway(GO:0010255);negative regulation of phosphorylation(GO:0042326);positive regulation of Ras protein signal transduction(GO:0046579);negative regulation of Ras protein signal transduction(GO:0046580)	cytoplasm(GO:0005737);plasma membrane(GO:0005886)
YEAST|SGD=S000001014|UniProtKB=P23179	SPO11	Meiosis-specific protein SPO11;SPO11;PTN000091218;orthologs	DNA binding(GO:0003677);chromatin binding(GO:0003682);DNA topoisomerase activity(GO:0003916);DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity(GO:0003918);ATP binding(GO:0005524);DNA end binding(GO:0045027);metal ion binding(GO:0046872)	meiotic DNA double-strand break processing(GO:0000706);DNA metabolic process(GO:0006259);meiosis I(GO:0007127);homologous chromosome pairing at meiosis(GO:0007129);synaptonemal complex assembly(GO:0007130);reciprocal meiotic recombination(GO:0007131);sexual reproduction(GO:0019953);sporulation resulting in formation of a cellular spore(GO:0030435);meiotic DNA double-strand break formation(GO:0042138);meiotic cell cycle(GO:0051321)	nuclear chromosome(GO:0000228);condensed nuclear chromosome(GO:0000794);nucleus(GO:0005634);nucleoplasm(GO:0005654);chromosome(GO:0005694);site of double-strand break(GO:0035861)
YEAST|SGD=S000005863|UniProtKB=P22023	KRE5	Killer toxin-resistance protein 5;KRE5;PTN000132125;orthologs	UDP-glucose:glycoprotein glucosyltransferase activity(GO:0003980);unfolded protein binding(GO:0051082)	protein glycosylation(GO:0006486);protein N-linked glycosylation via asparagine(GO:0018279);ERAD pathway(GO:0036503);fungal-type cell wall beta-glucan biosynthetic process(GO:0070880);cell wall organization(GO:0071555);UDP-glucosylation(GO:0097359)	endoplasmic reticulum(GO:0005783);endoplasmic reticulum lumen(GO:0005788)
YEAST|SGD=S000004887|UniProtKB=Q03530	RCE1	CAAX prenyl protease 2;RCE1;PTN000316063;orthologs	endopeptidase activity(GO:0004175);metalloendopeptidase activity(GO:0004222);peptidase activity(GO:0008233)	proteolysis(GO:0006508);protein processing(GO:0016485);response to pheromone(GO:0019236);peptide mating pheromone maturation involved in positive regulation of conjugation with cellular fusion(GO:0071432);CAAX-box protein processing(GO:0071586);CAAX-box protein maturation(GO:0080120)	endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);membrane(GO:0016020)
YEAST|SGD=S000004100|UniProtKB=Q12127	CCW12	Covalently-linked cell wall protein 12;CCW12;;orthologs	structural constituent of cell wall(GO:0005199)	conjugation with cellular fusion(GO:0000747);agglutination involved in conjugation with cellular fusion(GO:0000752);fungal-type cell wall organization(GO:0031505);cell wall organization(GO:0071555)	fungal-type vacuole(GO:0000324);extracellular region(GO:0005576);cellular bud tip(GO:0005934);fungal-type cell wall(GO:0009277);membrane(GO:0016020);mating projection tip(GO:0043332);cell periphery(GO:0071944);side of membrane(GO:0098552)
YEAST|SGD=S000004784|UniProtKB=P18899	DDR48	Stress protein DDR48;DDR48;;orthologs	GTPase activity(GO:0003924);ATP hydrolysis activity(GO:0016887)	DNA repair(GO:0006281)	cytoplasm(GO:0005737);cytosol(GO:0005829)
YEAST|SGD=S000000052|UniProtKB=P39717	GPB2	Guanine nucleotide-binding protein subunit beta 2;GPB2;PTN004621185;orthologs	cAMP-dependent protein kinase inhibitor activity(GO:0004862);GTPase activating protein binding(GO:0032794)	invasive growth in response to glucose limitation(GO:0001403);pseudohyphal growth(GO:0007124);signal transduction(GO:0007165);glucose mediated signaling pathway(GO:0010255);ascospore formation(GO:0030437);negative regulation of Ras protein signal transduction(GO:0046580)	cytoplasm(GO:0005737);mitochondrion(GO:0005739);plasma membrane(GO:0005886)
YEAST|SGD=S000000687|UniProtKB=P25341	KIN82	Serine_threonine-protein kinase KIN82;KIN82;PTN000682272;orthologs	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	response to pheromone triggering conjugation with cellular fusion(GO:0000749);protein phosphorylation(GO:0006468);lipid transport(GO:0006869);phospholipid translocation(GO:0045332)	cellular_component(GO:0005575);nucleus(GO:0005634);cytoplasm(GO:0005737);plasma membrane(GO:0005886)
YEAST|SGD=S000006101|UniProtKB=Q08921	TCO89	Target of rapamycin complex 1 subunit TCO89;TCO89;PTN002736093;orthologs	molecular_function(GO:0003674)	regulation of cell growth(GO:0001558);glycerol metabolic process(GO:0006071);response to salt stress(GO:0009651);fungal-type cell wall organization(GO:0031505);TOR signaling(GO:0031929)	fungal-type vacuole membrane(GO:0000329);vacuole(GO:0005773);vacuolar membrane(GO:0005774);plasma membrane(GO:0005886);TORC1 complex(GO:0031931)
YEAST|SGD=S000000154|UniProtKB=P34223	SHP1	UBX domain-containing protein 1;SHP1;PTN002360263;orthologs	protein phosphatase regulator activity(GO:0019888);K48-linked polyubiquitin modification-dependent protein binding(GO:0036435);ubiquitin binding(GO:0043130)	autophagosome assembly(GO:0000045);glycogen metabolic process(GO:0005977);Golgi organization(GO:0007030);ascospore formation(GO:0030437);sister chromatid biorientation(GO:0031134);nuclear membrane reassembly(GO:0031468);piecemeal microautophagy of the nucleus(GO:0034727);ERAD pathway(GO:0036503);proteasome-mediated ubiquitin-dependent protein catabolic process(GO:0043161);membrane fusion(GO:0061025)	nucleus(GO:0005634);cytoplasm(GO:0005737);cytosol(GO:0005829)
YEAST|SGD=S000004651|UniProtKB=Q04659	CSM3	Chromosome segregation in meiosis protein 3;CSM3;PTN000325291;orthologs	molecular_function(GO:0003674);DNA binding(GO:0003677)	DNA replication checkpoint signaling(GO:0000076);DNA repair(GO:0006281);DNA damage response(GO:0006974);mitotic sister chromatid cohesion(GO:0007064);negative regulation of DNA replication(GO:0008156);replication fork processing(GO:0031297);establishment of mitotic sister chromatid cohesion(GO:0034087);replication fork arrest(GO:0043111);maintenance of DNA repeat elements(GO:0043570);meiotic chromosome segregation(GO:0045132);meiotic cell cycle(GO:0051321)	nucleus(GO:0005634);cytoplasm(GO:0005737);replication fork protection complex(GO:0031298)
YEAST|SGD=S000006369|UniProtKB=P06780	RHO1	GTP-binding protein RHO1;RHO1;PTN000632886;orthologs	GTPase activity(GO:0003924);GTP binding(GO:0005525);enzyme activator activity(GO:0008047);hydrolase activity(GO:0016787);protein kinase binding(GO:0019901);G-protein beta-subunit binding(GO:0031681)	actin filament organization(GO:0007015);budding cell bud growth(GO:0007117);signal transduction(GO:0007165);small GTPase-mediated signal transduction(GO:0007264);regulation of cell size(GO:0008361);actin cytoskeleton organization(GO:0030036);cellular bud neck septin ring organization(GO:0032186);regulation of protein localization(GO:0032880);regulation of vacuole fusion, non-autophagic(GO:0032889);regulation of actin cytoskeleton organization(GO:0032956);positive regulation of endocytosis(GO:0045807);regulation of exocyst localization(GO:0060178);regulation of fungal-type cell wall organization(GO:0060237);positive regulation of protein kinase C signaling(GO:0090037);regulation of cell wall (1->3)-beta-D-glucan biosynthetic process(GO:0090334);regulation of secondary cell septum biogenesis(GO:1903395);positive regulation of mitotic actomyosin contractile ring assembly(GO:1903501)	incipient cellular bud site(GO:0000131);1,3-beta-D-glucan synthase complex(GO:0000148);fungal-type vacuole membrane(GO:0000329);mitochondrion(GO:0005739);mitochondrial outer membrane(GO:0005741);endosome(GO:0005768);peroxisome(GO:0005777);peroxisomal membrane(GO:0005778);endoplasmic reticulum(GO:0005783);Golgi apparatus(GO:0005794);cytosol(GO:0005829);plasma membrane(GO:0005886);cellular bud(GO:0005933);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);endosome membrane(GO:0010008);mating projection tip(GO:0043332);cell periphery(GO:0071944)
YEAST|SGD=S000003704|UniProtKB=P46995	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific;SET2;PTN002556494;orthologs	RNA binding(GO:0003723);methyltransferase activity(GO:0008168);zinc ion binding(GO:0008270);histone H3K36 methyltransferase activity(GO:0046975);histone H3K36 trimethyltransferase activity(GO:0140955)	transcription-coupled nucleotide-excision repair(GO:0006283);chromatin remodeling(GO:0006338);DNA-templated transcription termination(GO:0006353);DNA-templated transcription elongation(GO:0006354);regulation of DNA-templated transcription(GO:0006355);sno(s)RNA transcription(GO:0009302);regulation of DNA-templated DNA replication initiation(GO:0030174);ascospore formation(GO:0030437);methylation(GO:0032259);negative regulation of reciprocal meiotic recombination(GO:0045128);negative regulation of antisense RNA transcription(GO:0060195)	chromatin(GO:0000785);nucleus(GO:0005634);chromosome(GO:0005694);cytosol(GO:0005829)
YEAST|SGD=S000006315|UniProtKB=P32328	DBF20	Serine_threonine-protein kinase DBF20;DBF20;PTN000683463;orthologs	protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	mitotic cytokinesis(GO:0000281);division septum assembly(GO:0000917);exit from mitosis(GO:0010458);peptidyl-serine phosphorylation(GO:0018105);intracellular signal transduction(GO:0035556);regulation of mRNA catabolic process(GO:0061013)	cytoplasm(GO:0005737);microtubule organizing center(GO:0005815);spindle pole body(GO:0005816);cellular bud neck(GO:0005935)
YEAST|SGD=S000003949|UniProtKB=P31539	HSP104	Heat shock protein 104;HSP104;PTN000181277;orthologs	ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);ADP binding(GO:0043531);unfolded protein binding(GO:0051082);protein-folding chaperone binding(GO:0051087)	cellular response to heat(GO:0034605);protein folding in endoplasmic reticulum(GO:0034975);stress granule disassembly(GO:0035617);protein refolding(GO:0042026);protein unfolding(GO:0043335);chaperone cofactor-dependent protein refolding(GO:0051085);cellular heat acclimation(GO:0070370);trehalose metabolism in response to heat stress(GO:0070414)	nucleus(GO:0005634);cytoplasm(GO:0005737);cytosol(GO:0005829);nuclear periphery(GO:0034399);TRC complex(GO:0072380)
YEAST|SGD=S000003288|UniProtKB=P53236	RSC1	Chromatin structure-remodeling complex subunit RSC1;RSC1;PTN000412212;orthologs	chromatin binding(GO:0003682);ATP-dependent activity, acting on DNA(GO:0008094)	double-strand break repair(GO:0006302);double-strand break repair via nonhomologous end joining(GO:0006303);chromatin organization(GO:0006325);nucleosome disassembly(GO:0006337);chromatin remodeling(GO:0006338);transcription by RNA polymerase II(GO:0006366);transcription elongation by RNA polymerase II(GO:0006368);sporulation resulting in formation of a cellular spore(GO:0030435)	nucleus(GO:0005634);RSC-type complex(GO:0016586)
YEAST|SGD=S000000318|UniProtKB=P31244	RAD16	DNA repair protein RAD16;RAD16;PTN002245757;orthologs	DNA binding(GO:0003677);helicase activity(GO:0004386);ubiquitin-protein transferase activity(GO:0004842);ATP binding(GO:0005524);ATP-dependent activity, acting on DNA(GO:0008094);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);metal ion binding(GO:0046872);ATP-dependent chromatin remodeler activity(GO:0140658)	nucleotide-excision repair, DNA damage recognition(GO:0000715);DNA repair(GO:0006281);nucleotide-excision repair(GO:0006289);chromatin remodeling(GO:0006338);ubiquitin-dependent protein catabolic process(GO:0006511);protein localization(GO:0008104)	nucleotide-excision repair factor 4 complex(GO:0000113);nucleus(GO:0005634);Cul3-RING ubiquitin ligase complex(GO:0031463)
YEAST|SGD=S000000477|UniProtKB=P38349	UBX7	UBX domain-containing protein 7;UBX7;PTN000314624;orthologs	molecular_function(GO:0003674)	ubiquitin-dependent protein catabolic process(GO:0006511);sporulation resulting in formation of a cellular spore(GO:0030435);ERAD pathway(GO:0036503)	nuclear envelope(GO:0005635);endoplasmic reticulum(GO:0005783)
YEAST|SGD=S000003850|UniProtKB=P24814	GRR1	SCF E3 ubiquitin ligase complex F-box protein GRR1;GRR1;PTN000564887;orthologs	ubiquitin-protein transferase activity(GO:0004842);protein-macromolecule adaptor activity(GO:0030674)	protein polyubiquitination(GO:0000209);mitotic cell cycle G1 arrest in response to pheromone(GO:0000751);glucose metabolic process(GO:0006006);protein ubiquitination(GO:0016567);SCF-dependent proteasomal ubiquitin-dependent protein catabolic process(GO:0031146);cellular response to oxidative stress(GO:0034599);cellular response to methylmercury(GO:0071406)	cellular bud neck contractile ring(GO:0000142);nucleus(GO:0005634);cytoplasm(GO:0005737);membrane(GO:0016020);SCF ubiquitin ligase complex(GO:0019005)
